CNT_STATE,ORG_NM,TOT_FILE_CNT,SCS_CNT,FAIL_CNT,REJ_CNT,SKIP_CNT,SCS_PCT_FILE
CA,"Bright Heart Health Medical Group, A Medical Corporation",1,1,0,0,0,100.0
CA,Bright Star Care of Roseville,2,1,0,0,0,50.0
CA,Brightside Medical PC,1,1,0,0,0,100.0
CA,"Brightside Medical, P.C.",13,6,4,0,0,46.15
CA,Brookdale Rancho Mirage Post Acute,4,2,0,0,0,50.0
CA,Brown And Toland,7,3,1,0,1,42.86
CA,Brown And Toland San Mateo,1,1,0,0,0,100.0
CA,Brown and Toland Physicians,7,4,0,0,0,57.14
CA,Bruce M Mccormack MD,1,1,0,0,0,100.0
CA,Bryan G Payne,1,1,0,0,0,100.0
CA,Buddy's Ranch,3,2,0,0,0,66.67
CA,Buddys Ranch,1,1,0,0,0,100.0
CA,C.R.S. Physical Therapy Inc.,2,0,0,0,0,0.0
CA,"CALIFORNIA PACIFIC ORTHOPAEDIC & SPORTS MEDICINE, AMC",1,1,0,0,0,100.0
CA,CCA Address BL,1,0,1,0,1,0.0
CA,CCA Address BL audit validations,2,0,2,0,2,0.0
CA,CDT Service Corp,2,1,0,0,0,50.0
CA,CENTINELA VALLEY IPA MEDICAL GROUP,10,8,0,0,0,80.0
CA,CEP AMERICA - ANESTHESIA PC,13,7,0,0,0,53.85
CA,CEP AMERICA - CALIFORNIA,8,4,0,0,0,50.0
CA,CEP AMERICA - PSYCHIATRY PC,4,2,0,0,0,50.0
CA,CHOC Children's Specialists,2,1,0,0,0,50.0
CA,COH Services INC,5,4,0,0,0,80.0
CA,"COLUSA MEDICAL CENTER, LLC",14,11,0,0,0,78.57
CA,CSI Medical Group,17,1,1,0,0,5.88
CA,"CV Physical Therapy, Inc.",1,1,0,0,0,100.0
CA,California Behavioral Health,2,0,0,0,0,0.0
CA,California Cancer Associates For,13,3,0,0,0,23.08
CA,California Cancer Associates For Research And Excellence,25,3,1,0,1,12.0
CA,California Dermatology Institute,1,0,0,0,0,0.0
CA,California Dreams Medical Corporation Pc,1,1,0,0,0,100.0
CA,California Emergency Physicians Medical Group Pc,1,1,0,0,0,100.0
CA,California Endocrine Center,1,1,0,0,0,100.0
CA,California Eye Clinic,2,1,0,0,0,50.0
CA,California Eye Medical Center,1,1,0,0,0,100.0
CA,California Eye Specialists Medical Group,1,1,0,0,0,100.0
CA,California Imaging Institute Medical Group,4,3,0,0,0,75.0
CA,California Managed Imaging Medical Group,1,0,0,0,0,0.0
CA,California Orthopaedic Institute Medical Associates,1,0,0,0,0,0.0
CA,California Prime Recovery,5,2,0,0,0,40.0
CA,California Rehabilitation & Sports Therapy,15,8,1,0,1,53.33
CA,California Rehabilitation And Sports Therapy,32,13,0,0,0,40.62
CA,California Retina Associates,2,1,0,0,0,50.0
CA,California Spine Center A Professional Medical Corporation,6,3,0,0,0,50.0
CA,California Sports Physical Therapy Centers,4,4,0,0,0,100.0
CA,California Sprout Mc 1,2,1,0,0,0,50.0
CA,California Surgical Assistants Apc,1,1,0,0,0,100.0
CA,"Calosense Patient Monitoring Services, PC",1,1,0,0,0,100.0
CA,Calstar Air Medical Services,2,0,0,0,0,0.0
CA,Calzadilla Psychological,1,0,0,0,0,0.0
CA,Camarena Health,20,10,0,0,0,50.0
CA,Camarena Health Yosemite Avenue (Fqhc),1,1,0,0,0,100.0
CA,Camilla Helena Ahlqvist,2,1,0,0,0,50.0
CA,Canyoncare Integrative Medicine,1,1,0,0,0,100.0
CA,Capital Sexual Health,4,2,0,0,0,50.0
CA,Carbon Health Medical Group Of California Pc,11,3,0,0,0,27.27
CA,Carbon Health Medical Group of California PC,9,5,0,0,0,55.56
CA,Carbon Health Primary Care of California,6,3,0,0,0,50.0
CA,Carbon Health Primary Care of California PC,12,5,0,0,0,41.67
CA,Cardiovascular Consultants Heart Ctr,2,1,0,0,0,50.0
CA,Cardiovascular Institute of Los Robles Hospital and Medical Center,5,1,0,0,0,20.0
CA,Careatc,1,0,1,0,0,0.0
CA,Caremo Plus,1,1,0,0,0,100.0
CA,Cascade Physical Therapy,1,1,0,0,0,100.0
CA,Casey Fisher MD A Professional,3,1,0,0,0,33.33
CA,Catarsys Family Counseling,1,1,0,0,0,100.0
CA,Cedars Sinai Health Associates,2,1,0,0,0,50.0
CA,Cedars Sinai Medical Center,3,0,0,0,0,0.0
CA,Cedars-Sinai Medical Care Foundation,53,19,0,0,0,35.85
CA,Cedars-Sinai Medical Care Foundation Anesthesiology,9,8,0,0,0,88.89
CA,Cedars-Sinai Medical Center,15,11,0,0,0,73.33
CA,Cedars-Sinai Medical Group,1,1,0,0,0,100.0
CA,Cedric Choan MD,1,0,0,0,0,0.0
CA,Center For Cardiovascular Care,2,1,0,0,0,50.0
CA,Center For Interdisciplinary Spine,2,1,0,0,0,50.0
CA,Center For Rheumatology Medical Group,1,1,0,0,0,100.0
CA,Center for Neurohealth Inc.,25,20,0,0,0,80.0
CA,Center of Rehab Excellence,4,0,2,0,2,0.0
CA,Centers For Family Medicine Gp,11,4,0,0,0,36.36
CA,Centers for Family Medicine dba OptumCare Medical Group,6,5,0,0,0,83.33
CA,Centinela Valley Ipa Medical Group,2,2,0,0,0,100.0
CA,Central California Chest Surgery,1,1,0,0,0,100.0
CA,"Central California Faculty Medical Group, Inc. Dba Inspire Health Medical Group",3,1,1,0,1,33.33
CA,Central California Sleep Center,19,4,0,0,0,21.05
CA,Central Coast Gastroenterology Associates INC,1,0,0,0,0,0.0
CA,Central Health and Salud,1,1,0,0,0,100.0
CA,Central Occupational Medicine Providers Ontario,2,2,0,0,0,100.0
CA,Central Valley Critical Care Medicine Apc,1,1,0,0,0,100.0
CA,"Central Valley Critical Care Medicine, APC",5,5,0,0,0,100.0
CA,Central Valley Emergency Medicine,8,8,0,0,0,100.0
CA,Central Valley Imaging Medical Associates,2,2,0,0,0,100.0
CA,"Central Valley Imaging Medical Associates, Inc.",11,6,0,0,0,54.55
CA,Central Valley Indian Health,2,0,0,0,0,0.0
CA,Central Valley Medical Providers,37,18,0,0,0,48.65
CA,Central Valley Medical Providers INC.,13,5,2,0,2,38.46
CA,Centric Health,1,1,0,0,0,100.0
CA,Century City Endoscopy,2,1,1,0,1,50.0
CA,Century Medical Center Apc,1,1,0,0,0,100.0
CA,Century Women Medical Group,1,1,0,0,0,100.0
CA,Cep America,3,1,0,0,0,33.33
CA,Cep America California,5,2,0,0,0,40.0
CA,Cep America Psychiatry PC,3,1,0,0,0,33.33
CA,Chaffey Medical Group,2,1,0,0,0,50.0
CA,Chaitanya N Mahida MD,1,1,0,0,0,100.0
CA,Chambi Mirna R,1,1,0,0,0,100.0
CA,Chandran Rama E,1,1,0,0,0,100.0
CA,Chang Wei Chieu Chiropractic,2,1,0,0,0,50.0
CA,Charlie Health,2,2,0,0,0,100.0
CA,Chest Infectious Diseases Critical Care Consult Med G,1,0,0,0,0,0.0
CA,Cheung Norman L,2,1,0,0,0,50.0
CA,Chico Eye Center Medical Group,2,2,0,0,0,100.0
CA,Child Development Institute,3,1,0,0,0,33.33
CA,Child Net Medical Group,1,1,0,0,0,100.0
CA,ChildNet Medical Associates,2,2,0,0,0,100.0
CA,Children's Hospital Los Angeles Med Grp Clinic,7,3,0,0,0,42.86
CA,Children's Hospital of Los Angeles Medical Group,3,1,0,0,0,33.33
CA,Children's Hospital of Orange County Ophthalmology,2,1,0,0,0,50.0
CA,Childrens Hospital of Orange County,3,2,0,0,0,66.67
CA,Chinatown Svc Ctr,1,1,0,0,0,100.0
CA,Choc Children's Specialists,3,1,1,0,1,33.33
CA,Choice Medical Group,10,5,2,0,2,50.0
CA,Choice Physician Network,10,7,0,0,0,70.0
CA,Choice Physicians Network,86,63,1,0,1,73.26
CA,Chukwuka Akamnonu MD Inc,2,0,0,0,0,0.0
CA,Citrus Valley Physicians Group,9,9,0,0,0,100.0
CA,City Of Hope Medical Foundation,8,4,0,0,0,50.0
CA,City Of Hope Medical Group Of Arizona,4,2,0,0,0,50.0
CA,City Of Hope Medical Group Of Georgia,1,1,0,0,0,100.0
CA,City and County of San Francisco,4,2,0,0,0,50.0
CA,City of Hope Medical Foundation,10,7,0,0,0,70.0
CA,City of Hope Medical Group of Arizona,3,2,0,0,0,66.67
CA,City of Hope Medical Group of Georgia,2,2,0,0,0,100.0
CA,Clear Life Recovery,1,1,0,0,0,100.0
CA,Clearview Centers,1,0,0,0,0,0.0
CA,Clearview Treatment Program,1,1,0,0,0,100.0
CA,Clearview Treatment Programs,2,1,0,0,0,50.0
CA,Clifford Hitomi,1,1,0,0,0,100.0
CA,Clineva Urgent Care,2,1,0,0,0,50.0
CA,Clinica Sierra Vista,2,0,0,0,0,0.0
CA,Clinicas Del Camino Real,38,9,2,0,2,23.68
CA,"Clinicas del Camino Real, Inc.",31,2,0,0,0,6.45
CA,Cloud Health Medical Group,2,1,0,0,0,50.0
CA,"Cloud Health Medical Group Of California, P.C.",16,8,1,0,1,50.0
CA,Coachella Valley Anesthesia A Professional Corporation,5,3,0,0,0,60.0
CA,Coachella Valley Imaging Palm Desert,2,1,0,0,0,50.0
CA,Coastal Communities Physician Network,1,1,0,0,0,100.0
CA,Coastal Family Dermatology PC,1,1,0,0,0,100.0
CA,Coastal Family Medicine,1,1,0,0,0,100.0
CA,Coastal Hand & Occupational Therapy,8,1,0,0,0,12.5
CA,Coastal Imaging And Intervention,1,1,0,0,0,100.0
CA,Coastal Kids A Professional Medical Corporation,2,2,0,0,0,100.0
CA,Cockerham Eye Consultants PC,1,1,0,0,0,100.0
CA,Col-Sea Physical Therapy Corp,2,2,0,0,0,100.0
CA,Colima Medical Clinic,1,1,0,0,0,100.0
CA,Color Me Well Marriage And Family Therapy,2,1,0,0,0,50.0
CA,Color The Spectrum,3,2,0,0,0,66.67
CA,"Colstyn R. Edwards, LMFT",7,6,0,0,0,85.71
CA,Colusa Medical Center,6,3,0,0,0,50.0
CA,Colusa Medical Center Hospital,6,2,0,0,0,33.33
CA,Colusa Medical Ctr,11,7,0,0,0,63.64
CA,Community Care Ipa,5,5,0,0,0,100.0
CA,Community Family Care Health Plan,1,1,0,0,0,100.0
CA,Community Family Care Medical Group Ipa,73,37,11,0,11,50.68
CA,Community Foundation Medical Group inc,15,10,1,0,0,66.67
CA,Community Health Center Network,2,1,0,0,0,50.0
CA,Community Health Centers of America,2,1,0,0,0,50.0
CA,Community Health Partners,6,2,0,0,0,33.33
CA,Community Hospitalist Medical Group,1,1,0,0,0,100.0
CA,Community Medical Imaging,1,1,0,0,0,100.0
CA,Community Memorial Health System,2,2,0,0,0,100.0
CA,Community Orthopedic Medical Group,2,1,0,0,0,50.0
CA,CommunityCare IPA,2,0,0,0,0,0.0
CA,Comprehensive Community Health Centers,5,3,0,0,0,60.0
CA,Comprehensive Gi Care,2,2,0,0,0,100.0
CA,Concentra Medical Centers,5,4,0,0,0,80.0
CA,Concentra Urgent Care,2,2,0,0,0,100.0
CA,Concourse Diagnostic And Surgery Center,2,1,1,0,1,50.0
CA,Confermed PC of California,2,1,0,0,0,50.0
CA,Confermed Pc Of California,14,9,0,0,0,64.29
CA,Connections Family And Behavioral Therapy Services,2,2,0,0,0,100.0
CA,Connections Family Ctr,3,3,0,0,0,100.0
CA,Copa De Oro Medical Group Inc,1,1,0,0,0,100.0
CA,Cornerstone Physical Therapy,1,1,0,0,0,100.0
CA,Cornerstone Therapies,6,5,0,0,0,83.33
CA,Cortica Behavioral Health Inc,10,9,0,0,0,90.0
CA,Cortica Healthcare Inc,1,1,0,0,0,100.0
CA,Costa Mesa Oral Surgery,1,1,0,0,0,100.0
CA,Cottage Clinical Associates,2,2,0,0,0,100.0
CA,Cottage Clinical Network,3,2,0,0,0,66.67
CA,"Cottage Clinical Network, LLC",6,3,0,0,0,50.0
CA,Cottage Medical Foundation dba Cottage Medical Group,22,11,0,0,0,50.0
CA,Cottage Medical Group,11,6,0,0,0,54.55
CA,Cottage Urgent Care,1,1,0,0,0,100.0
CA,County of Santa Clara,1,0,0,0,0,0.0
CA,County of Ventura,60,49,1,0,0,81.67
CA,Courtyard Surgery Pavilion,2,1,1,0,1,50.0
CA,Covina Eyecare Optometry,1,1,0,0,0,100.0
CA,Cpn Amada-Fresno,11,6,0,0,0,54.55
CA,Craig Jones And Flynn Physical Therapy PC,3,0,0,0,0,0.0
CA,Crenshaw Family Medical Group,3,1,1,0,1,33.33
CA,Csi Medical Group,2,2,0,0,0,100.0
CA,Ctg Family Therapy Incorporated,1,1,0,0,0,100.0
CA,"Cucamonga Valley Medical Group, Inc.",13,2,0,0,0,15.38
CA,Cucumber Wellness Inc,3,3,0,0,0,100.0
CA,Cv Physical Therapy,4,2,0,0,0,50.0
CA,Damore Edward,2,0,0,0,0,0.0
CA,Daniel A Greenberg,1,1,0,0,0,100.0
CA,Daniel Urias MD,1,1,0,0,0,100.0
CA,Daphna Slonim,1,0,0,0,0,0.0
CA,Das Primary Care & Sports Medicine,1,1,0,0,0,100.0
CA,Dave Patel MD A Professional Corporation,1,1,0,0,0,100.0
CA,David D Wu MD A Professional Medical Corporation,1,1,0,0,0,100.0
CA,David Lopez,1,1,0,0,0,100.0
CA,David Wallis Medical Corporation,1,1,0,0,0,100.0
CA,Davidson Jonathan S,2,2,0,0,0,100.0
CA,Davis Sexual Health,1,1,0,0,0,100.0
CA,Daybreak Medical PA,1,1,0,0,0,100.0
CA,Daybreak Medical PC,28,18,0,0,0,64.29
CA,Daydream Md Integrative Health & Wellness,1,1,0,0,0,100.0
CA,Dd Hizzle,1,1,0,0,0,100.0
CA,Dean W Smith MD A Medical Corporation,1,1,0,0,0,100.0
CA,Deepthi Cull MD PC,1,1,0,0,0,100.0
CA,Del Amo Hospital,1,1,0,0,0,100.0
CA,Dept of Radiation Oncology,4,1,0,0,0,25.0
CA,Dermatology And Plastic Surgery Specialists,2,0,0,0,0,0.0
CA,Desert Cardiology Consultants Medical Group,2,1,0,0,0,50.0
CA,Desert Rheumatology Infusions,2,0,0,0,0,0.0
CA,Destinations To Recovery LLC - Hatteras Rtc,2,1,0,0,0,50.0
CA,Developmental Pathways,4,2,0,0,0,50.0
CA,Dhillon MD,6,1,0,0,0,16.67
CA,Dhmg-Mercy,1,0,0,0,0,0.0
CA,Dhmn-Cc,2,2,0,0,0,100.0
CA,Diabetes And Endocrine Specialists,1,1,0,0,0,100.0
CA,Diabetes Health Ctr,1,0,0,0,0,0.0
CA,Diablo Infectious Disease Consultative Services Medical Group,1,1,0,0,0,100.0
CA,Diana Katsman,3,3,0,0,0,100.0
CA,Dignity Health Dba Sequoia Hospital,2,2,0,0,0,100.0
CA,Dignity Health Medical Foundation,3,2,0,0,0,66.67
CA,Dignity Health Medical Group - Dominican,4,3,0,0,0,75.0
CA,Dignity Health Medical Group - Inland Empire,4,2,0,0,0,50.0
CA,Dignity Health Medical Group - Merced,1,1,0,0,0,100.0
CA,Dignity Health Medical Group - North State,7,4,0,0,0,57.14
CA,Dignity Health Medical Group - Northridge,1,1,0,0,0,100.0
CA,Dignity Health Medical Group - Sequoia,4,2,0,0,0,50.0
CA,Dignity Health Medical Group - Stockton,1,1,0,0,0,100.0
CA,Dignity Health Medical Group - Ventura County,1,1,0,0,0,100.0
CA,Dignity Health Medical Group Dominican A Service of Dig,3,1,0,0,0,33.33
CA,Dignity Health Medical Group Inland Empire,1,1,0,0,0,100.0
CA,Dignity Health Medical Group Stockton A Service of Dign,3,1,0,0,0,33.33
CA,Dignity Health Medical Group Stockton A Service of Dignity Health,1,1,0,0,0,100.0
CA,Dignity Health Medical Group Ventura County A Service O,3,1,0,0,0,33.33
CA,Dignity Health Medical Group-Merced A Service of Dignit,4,2,0,0,0,50.0
CA,Dignity Health Medical Group-Sierra Nevada,1,1,0,0,0,100.0
CA,Dignity Health Medical Groupsequoia,9,6,0,0,0,66.67
CA,Dignity Health Medical Network - Central CA,124,80,0,0,0,64.52
CA,Dignity Health Medical Network - Ventura,8,6,0,0,0,75.0
CA,Dignity Health Medical Network Central Ca,29,12,0,0,0,41.38
CA,Dignity Health Medical Network Santa Cruz,22,13,0,0,0,59.09
CA,Dignity Health Medical Network Ventura,1,1,0,0,0,100.0
CA,Dignity Health Mercy Medical Group,19,8,0,0,0,42.11
CA,Dignity Health Woodland Clinic,9,6,0,0,0,66.67
CA,Ding Chiropractic Corp,2,1,0,0,0,50.0
CA,Dominican Hospital,6,4,0,0,0,66.67
CA,Donald Gutman,1,1,0,0,0,100.0
CA,"Dorintha Morris, Lmft",2,1,0,0,0,50.0
CA,Dos Palos Apex Health Center,1,1,0,0,0,100.0
CA,Dr Anil Date MD,2,1,0,0,0,50.0
CA,Dr Bernard Levin Dr D H Duncan & Dr,1,1,0,0,0,100.0
CA,Dr Jennie K Singer,1,1,0,0,0,100.0
CA,Dr Matin Hemmat MD,1,1,0,0,0,100.0
CA,Dr Mikes Walk In Clinic,2,1,0,0,0,50.0
CA,Dr Tin S Wong DO Medical Corporation,1,1,0,0,0,100.0
CA,Dr. Armando F. Siqueiros M.D,1,1,0,0,0,100.0
CA,Dr. Javier Rios A Medical Corporation,1,0,0,0,0,0.0
CA,Dustin Raber MD,1,1,0,0,0,100.0
CA,"EL PROYECTO DEL BARRIO,Inc",24,7,3,0,3,29.17
CA,"EXPRESSABLE SPEECH-LANGUAGE PATHOLOGY, P.C.",5,3,0,0,0,60.0
CA,Eastern Sierra Counseling And Consulting,2,2,0,0,0,100.0
CA,Eastlake Family Medical,1,1,0,0,0,100.0
CA,Eastside Family Medical Associates,1,1,0,0,0,100.0
CA,Eggleton And Langton Physical Therapy Management Services,13,8,0,0,0,61.54
CA,Eggleton Langton Physical Therapy Management Srvs,2,2,0,0,0,100.0
CA,El Dorado County Comm Health Cntr,1,1,0,0,0,100.0
CA,El Dorado Physical Therapy,2,2,0,0,0,100.0
CA,"El Dorado Physical Therapy, Inc",1,1,0,0,0,100.0
CA,El Proyecto Del Barrio,15,8,0,0,0,53.33
CA,Element Nutrition Company LLC,1,1,0,0,0,100.0
CA,Elevate Health,1,1,0,0,0,100.0
CA,Elias Medical,1,1,0,0,0,100.0
CA,Ellie Mental Health,1,1,0,0,0,100.0
CA,Emanate Health Ipa,34,9,0,0,0,26.47
CA,Embark At San Martin,1,1,0,0,0,100.0
CA,Emergency Medicine Faculty Group,3,3,0,0,0,100.0
CA,Emergent Learning Center,2,2,0,0,0,100.0
CA,Emily Rivera,1,1,0,0,0,100.0
CA,Empire Healthcare Ipa,2,1,0,0,0,50.0
CA,Encino Neurological Med Grp,1,1,0,0,0,100.0
CA,Encino Surgical Center,2,1,1,0,1,50.0
CA,Endocrine Advantage,3,2,0,0,0,66.67
CA,Enhance Health Group,1,1,0,0,0,100.0
CA,Enloe Health & Wellness,7,4,0,0,0,57.14
CA,Enloe Health And Wellness,1,0,0,0,0,0.0
CA,Enloe Medical Center,6,6,0,0,0,100.0
CA,Enloe Medical Ctr,3,3,0,0,0,100.0
CA,Epic Care,1,1,0,0,0,100.0
CA,Epic Health Plan,6,2,0,0,0,33.33
CA,Equilibrium Balance Performance Center Physical Therapy,1,1,0,0,0,100.0
CA,Equity Health,3,3,0,0,0,100.0
CA,Era Behavioral Solutions,5,3,2,0,2,60.0
CA,Eric L Ellis,1,0,0,0,0,0.0
CA,Esther Yoon MD INC,1,1,0,0,0,100.0
CA,Evergreen Retina,1,1,0,0,0,100.0
CA,Evolve Treatment Centers,2,1,0,0,0,50.0
CA,Exact Sciences Laboratories,1,1,0,0,0,100.0
CA,Exer Medical Corporation,7,4,0,0,0,57.14
CA,Exer Urgent Care,4,1,0,0,0,25.0
CA,Experience Recovery Detox & Residential,2,1,1,0,1,50.0
CA,Experience Recovery Detox And Residential,1,1,0,0,0,100.0
CA,Expressable Speech-Language Pathology PC,3,1,0,0,0,33.33
CA,Expressable Speechlanguage Pathology PC,3,2,0,0,0,66.67
CA,Eye Surgery Center of San Francisco,1,1,0,0,0,100.0
CA,FIRST CALIFORNIA PHYSICIAN PARTNERS,4,2,0,0,0,50.0
CA,FORWARD BEHAVIORAL & MENTAL HEALTH,1,1,0,0,0,100.0
CA,"Facey Medical Foundation, At Valencia",2,0,0,0,0,0.0
CA,Facey Medical Group,5,2,0,0,0,40.0
CA,Faculty Physicians & Surgeons of Llusm Surgery,16,4,0,0,0,25.0
CA,Faculty Physicians And Surgeons Of Llusm,1,1,0,0,0,100.0
CA,Faculty Physicians and Surgeons of LLUSM,5,3,0,0,0,60.0
CA,Fady A Youssef MD INC,2,2,0,0,0,100.0
CA,Fahouri Gina,2,2,0,0,0,100.0
CA,Fairway Childrens Medical Group,2,1,0,0,0,50.0
CA,Family Acupuncture & Chiropractic,1,1,0,0,0,100.0
CA,Family Care Specialists Ipa A Medical Group,2,1,0,0,0,50.0
CA,Family Choice Medical Group,1,1,0,0,0,100.0
CA,Family Foot Center Podiatry Group,1,0,0,0,0,0.0
CA,Family Healthcare Network,3,2,0,0,0,66.67
CA,Family Healthcare of Corona A Medical Corporation,1,1,0,0,0,100.0
CA,Farzin Kabaei MD,1,1,0,0,0,100.0
CA,Faucher Kimberly R,3,3,0,0,0,100.0
CA,Fayner Sheldon R,1,1,0,0,0,100.0
CA,Feinfield Jeffrey K,1,1,0,0,0,100.0
CA,First Care Medical Associates,4,2,0,0,0,50.0
CA,First Choice Physician Partners,4,2,0,0,0,50.0
CA,First Choice Wellness Clinic,3,1,0,0,0,33.33
CA,Fit4life Nutrition,2,1,0,0,0,50.0
CA,Flores Carlos A,1,0,0,0,0,0.0
CA,Fmr Interventional Quality Pain Management,7,3,0,0,0,42.86
CA,Foot Restore Podiatry,2,0,0,0,0,0.0
CA,Foothill Cardiology Medical Group,2,1,0,0,0,50.0
CA,Foothill Surgery Center At Sansum Clinic,1,1,0,0,0,100.0
CA,Forefront Radiology Medical Group PC,1,1,0,0,0,100.0
CA,Foresight Mental Health,9,1,0,0,0,11.11
CA,Forward Family Services,2,2,0,0,0,100.0
CA,Fox Therapy Services,1,1,0,0,0,100.0
CA,Francine Nazarian,1,0,0,0,0,0.0
CA,"Francisco J. Correa, M.D.",2,0,0,0,0,0.0
CA,Francisco Martinez MD,1,1,0,0,0,100.0
CA,Frank J King MD,1,1,0,0,0,100.0
CA,Frederick O Lee,1,1,0,0,0,100.0
CA,French Hospital Medical Center,3,2,0,0,0,66.67
CA,Fujita Manabu,1,1,0,0,0,100.0
CA,Fullerton Neurology And Headache Center,1,1,0,0,0,100.0
CA,Function For Life Physical Therapy,3,2,0,0,0,66.67
CA,Function For Life Physical Therapy Inc,3,3,0,0,0,100.0
CA,Fyb Community Family Care,2,0,2,0,2,0.0
CA,Fyb- Central California Physician Partners,7,2,2,0,2,28.57
CA,G3 Physical Therapy,3,2,0,0,0,66.67
CA,G3 Physical Therapy & Wellness Center,5,3,0,0,0,60.0
CA,GLOBAL CARE MEDICAL GROUP IPA,38,16,5,0,5,42.11
CA,GOOD SAMARITAN HOSPITAL,3,2,0,0,0,66.67
CA,Gage Medical Center,5,1,2,0,2,20.0
CA,Galaxy Developments,3,1,0,0,0,33.33
CA,Gardner D Tarlow MD,2,0,0,0,0,0.0
CA,Gary W Stablein Md Mba,1,1,0,0,0,100.0
CA,Gaspar Physical Therapy Apc,1,1,0,0,0,100.0
CA,Gastroenterology Specialists Medical Group,1,0,0,0,0,0.0
CA,Gautam Pareek MD,1,1,0,0,0,100.0
CA,Gem Health Specialty Sleep Services,3,2,0,0,0,66.67
CA,Genesis Healthcare Partners,51,34,9,0,9,66.67
CA,"Genesis Healthcare Partners, PC",39,28,10,0,10,71.79
CA,"George Chaux, M.D., INC",1,1,0,0,0,100.0
CA,Ghasp Internal Medicine Primary And Preventive Care,1,1,0,0,0,100.0
CA,Girdler MD Spine,1,1,0,0,0,100.0
CA,Gladstien And Koutures A Prof Corp,2,2,0,0,0,100.0
CA,Glendale Fidelity Medical Group,1,1,0,0,0,100.0
CA,Glendora Optometry Apc,1,1,0,0,0,100.0
CA,Glenn Medical Center,3,1,0,0,0,33.33
CA,"Glenn Medical Center, LLC",6,3,0,0,0,50.0
CA,Global Care Medical Group Ipa,25,8,1,0,1,32.0
CA,Global Health Sports Institute,1,0,0,0,0,0.0
CA,Golden Ardaya K Lin Optometry,1,1,0,0,0,100.0
CA,"Golden Bear Physical Therapy Sports Injury Center, Inc",17,12,0,0,0,70.59
CA,Golden Empire Managed Care,8,3,0,0,0,37.5
CA,Golden State Dermatology Associates,1,1,0,0,0,100.0
CA,Golden State Orthopedics & Spine,6,2,0,0,0,33.33
CA,Good Medicine,1,1,0,0,0,100.0
CA,Good Samaritan Arvin Dhmn Rhc,9,3,0,0,0,33.33
CA,Good Samaritan Medical Practice Association,8,3,3,0,3,37.5
CA,Goodman Stanley L,6,2,0,0,0,33.33
CA,Gould Dermatology Grp,2,1,0,0,0,50.0
CA,Grabow Medical Group,1,1,0,0,0,100.0
CA,Grace Kim MD Endocrine,1,1,0,0,0,100.0
CA,Grand Oaks Care,1,1,0,0,0,100.0
CA,Granite Wellness Centers,6,2,0,0,0,33.33
CA,Greenhouse Therapy Center,1,1,0,0,0,100.0
CA,Greenville Rancheria Tribal Health Program,2,1,0,0,0,50.0
CA,Greg Khounganian,1,1,0,0,0,100.0
CA,"Gregg Feinerman, M.D.",1,1,0,0,0,100.0
CA,Gregor Medical Corporation,1,1,0,0,0,100.0
CA,Gregory R Applegate MD,2,1,0,0,0,50.0
CA,Grimm Donald W,1,1,0,0,0,100.0
CA,Grow Healthcare Group,4,2,0,0,0,50.0
CA,Grow Healthcare Group PC,1,0,0,0,0,0.0
CA,Growing Minds Psychological Corporation,1,1,0,0,0,100.0
CA,"Growing Words, Speech and Language Therapy Inc",1,1,0,0,0,100.0
CA,Guidant Health Plan-Inphysician,2,1,0,0,0,50.0
CA,Gurinder S Grewal,2,1,0,0,0,50.0
CA,Gurmant P Singh MD,2,1,0,0,0,50.0
CA,Gustin M Ho,1,1,0,0,0,100.0
CA,H Dermatology,1,1,0,0,0,100.0
CA,H Kiran Kumar Reddy MD Professional,1,0,0,0,0,0.0
CA,H Rajender Reddy MD,1,1,0,0,0,100.0
CA,H2orthopedic Physical Therapy,2,1,0,0,0,50.0
CA,"HEADSPACE MEDICAL GROUP CA, P.C.",1,1,0,0,0,100.0
CA,HERITAGE PROVIDER NETWORK INC,310,151,3,0,3,48.71
CA,HOAG CLINIC,7,2,0,0,0,28.57
CA,"Hamed Rezaishiraz, MD",1,1,0,0,0,100.0
CA,Hana Medical Group,1,1,0,0,0,100.0
CA,Hand Rehab Pros,1,0,0,0,0,0.0
CA,Hanger Clinic,1,1,0,0,0,100.0
CA,Hankyu Chung,1,1,0,0,0,100.0
CA,Happy Vitals,13,2,0,0,0,15.38
CA,Happy Vitals PC,10,0,0,0,0,0.0
CA,Harbor Physical Therapy & Sports Medicine,2,1,0,0,0,50.0
CA,Harinder S Gogia MD,1,1,0,0,0,100.0
CA,Harman Virk,3,1,0,0,0,33.33
CA,Hase Rice Jennifer,1,1,0,0,0,100.0
CA,Headway California Behavioral Healt,1,1,0,0,0,100.0
CA,"Headway California Behavioral Health Services, P.C.",12,9,0,0,0,75.0
CA,Healing Arts Physical Therapy,2,2,0,0,0,100.0
CA,Healing Hand Acupuncture,2,2,0,0,0,100.0
CA,Healing Solutions Family Therapy Center,2,1,0,0,0,50.0
CA,Health Care LA IPA,3,1,0,0,0,33.33
CA,Health Care La,63,24,0,0,0,38.1
CA,Health Care La Ipa,8,3,0,0,0,37.5
CA,Health Excel IPA,3,2,0,0,0,66.67
CA,Healthcare La IPA,59,23,0,0,0,38.98
CA,Healthcare Partners Affiliates Med Grp Acgp,8,4,0,0,0,50.0
CA,Healthcare Partners Affiliates Medical Group,8,8,0,0,0,100.0
