CNT_STATE,ORG_NM,RUN_NO,TOT_FILE_CNT,SCS_CNT,SCS_PCT_FILE
CA,Adventist Health Delano,2,4,2,50.0
CA,Adventist Health Delano,3,2,0,0.0
CA,Adventist Health Delano,4,2,0,0.0
CA,Adventist Health Delano,5,1,1,100.0
CA,Adventist Health Frank R Howard Memorial,1,2,2,100.0
CA,Adventist Health Glendale,1,4,3,75.0
CA,Adventist Health Glendale,2,2,1,50.0
CA,Adventist Health Hanford,1,1,0,0.0
CA,Adventist Health Hanford,2,1,1,100.0
CA,Adventist Health Hospice Services Hanford,1,1,1,100.0
CA,Adventist Health Howard Memorial,1,1,0,0.0
CA,Adventist Health Howard Memorial,2,1,0,0.0
CA,Adventist Health Physicians Network,1,59,36,61.02
CA,Adventist Health Physicians Network,2,21,16,76.19
CA,Adventist Health Physicians Network,3,5,3,60.0
CA,Adventist Health Physicians Network,4,2,0,0.0
CA,Adventist Health Physicians Network,5,2,0,0.0
CA,Adventist Health Physicians Network,6,1,0,0.0
CA,Adventist Health Physicians Network,7,1,0,0.0
CA,Adventist Health Physicians Network,8,1,0,0.0
CA,Adventist Health Physicians Network,9,1,1,100.0
CA,Adventist Health Reedley,1,5,4,80.0
CA,Adventist Health Reedley,2,1,1,100.0
CA,Adventist Health Simi Valley Hospital,1,2,1,50.0
CA,Adventist Health Simi Valley Hospital,2,1,1,100.0
CA,Adventist Health Sonora,1,5,5,100.0
CA,Adventist Health Tehachapi,1,1,1,100.0
CA,Adventist Health Tulare,1,1,1,100.0
CA,Adventist Health White Memorial,1,1,1,100.0
CA,Adventist Medical Center - Reedley,1,2,2,100.0
CA,Ae Urgent Care - Van Nuys,1,2,1,50.0
CA,Ae Urgent Care - Van Nuys,2,1,1,100.0
CA,Afc Urgent Care San Diego,1,1,1,100.0
CA,Afc Urgent Care of San Diego,1,2,2,100.0
CA,Affiliated Doctors of Orange County Medical Group,1,1,1,100.0
CA,Affinity Medical Group,1,9,1,11.11
CA,Affinity Medical Group,2,8,2,25.0
CA,Affinity Medical Group,3,6,1,16.67
CA,Affinity Medical Group,4,5,1,20.0
CA,Affinity Medical Group,5,4,0,0.0
CA,Affinity Medical Group,6,4,1,25.0
CA,Affinity Medical Group,7,3,2,66.67
CA,Affinity Medical Group,8,1,0,0.0
CA,Affinity Medical Group,9,1,0,0.0
CA,Affinity Medical Group,10,1,0,0.0
CA,Affinity Medical Group,11,1,0,0.0
CA,Affinity Medical Group,12,1,0,0.0
CA,Afrouz S Gerayli MD,1,1,1,100.0
CA,Agile Occupational Medicine,1,25,12,48.0
CA,Agile Occupational Medicine,2,11,5,45.45
CA,Agile Occupational Medicine,3,5,1,20.0
CA,Agile Occupational Medicine,4,4,4,100.0
CA,Agile Occupational Medicine PC,1,4,4,100.0
CA,Agile Occupational Medicine Pc,1,1,1,100.0
CA,Ahmed Omer & Ahmed Kelly MD S,1,1,1,100.0
CA,Aid Atlanta,1,1,0,0.0
CA,Aid Atlanta,2,1,0,0.0
CA,Aid Atlanta,3,1,1,100.0
CA,Aid Healthcare Foundation,1,1,0,0.0
CA,Aid Healthcare Foundation,2,1,1,100.0
CA,Aids Healthcare Foundation,1,6,4,66.67
CA,Aids Healthcare Foundation,2,3,1,33.33
CA,Aids Healthcare Foundation,3,1,0,0.0
CA,Aimaq Medical Corporation,1,1,1,100.0
CA,Airport Urgent Care And Industrial Medicine,1,1,1,100.0
CA,"Ajay Patel MD, A Professional Medical Corporation",1,1,1,100.0
CA,Akasha Treatment Center,1,1,1,100.0
CA,Akeso Occupational Health,1,1,0,0.0
CA,Alameda Health System,1,7,4,57.14
CA,Alameda Health System,2,3,2,66.67
CA,Alameda Health System,3,1,0,0.0
CA,Alameda Health System,4,1,1,100.0
CA,Alameda Surgery Center,1,1,0,0.0
CA,Alameda Surgery Center,2,1,1,100.0
CA,Aleracare Medical Group of California,1,2,2,100.0
CA,Alessandro Medical Professional Corporation,1,1,0,0.0
CA,Alex Nourian MD,1,1,1,100.0
CA,Alexandra R Donnelly,1,1,0,0.0
CA,Alexandra R Donnelly,2,1,0,0.0
CA,Algos Inc A Medical Corporation,1,1,1,100.0
CA,Ali Afshar MD,1,1,1,100.0
CA,Align Treatment Center,1,1,0,0.0
CA,Align Treatment Center,2,1,1,100.0
CA,Aliso Dermatology Medical Corporation,1,1,1,100.0
CA,Aliuddin Khaja MD,1,1,0,0.0
CA,Aliuddin Khaja MD,2,1,1,100.0
CA,All American Medical Group,1,1,0,0.0
CA,All American Medical Group,2,1,0,0.0
CA,All Care Medical Group,1,1,1,100.0
CA,All Star Physical Therapy,1,36,28,77.78
CA,All Star Physical Therapy,2,7,4,57.14
CA,All Star Physical Therapy,3,3,0,0.0
CA,All Star Physical Therapy,4,3,2,66.67
CA,All Star Physical Therapy,5,1,0,0.0
CA,All Star Physical Therapy,6,1,0,0.0
CA,All Star Physical Therapy,7,1,1,100.0
CA,Allen E Priest,1,1,1,100.0
CA,Allen John W,1,1,1,100.0
CA,Allied Pacific of California,1,10,4,40.0
CA,Allied Pacific of California,2,6,2,33.33
CA,Allied Pacific of California,3,4,1,25.0
CA,Allied Pacific of California,4,2,0,0.0
CA,Allied Pacific of California,5,2,1,50.0
CA,Allied Pacific of California,6,1,1,100.0
CA,Allied Physicians Ipa,1,27,17,62.96
CA,Allied Physicians Ipa,2,9,1,11.11
CA,Allied Physicians Ipa,3,7,3,42.86
CA,Allied Physicians Ipa,4,3,1,33.33
CA,Allied Physicians Ipa,5,1,0,0.0
CA,Alpha Care Medical Group,1,6,1,16.67
CA,Alpha Care Medical Group,2,5,3,60.0
CA,Alpha Care Medical Group,3,2,1,50.0
CA,Alpha Care Medical Group,4,2,0,0.0
CA,Altamed Health Services,1,3,3,100.0
CA,Altamed Medical & Dental Group Bell (Fqhc),1,40,25,62.5
CA,Altamed Medical & Dental Group Bell (Fqhc),2,11,6,54.55
CA,Altamed Medical & Dental Group Bell (Fqhc),3,5,2,40.0
CA,Altamed Medical & Dental Group Bell (Fqhc),4,2,1,50.0
CA,Altura Centers For Health,1,1,0,0.0
CA,Altura Centers For Health,2,1,1,100.0
CA,Altus Health,1,1,0,0.0
CA,Altus Health,2,1,1,100.0
CA,Alvarado Parkway Institute Behavioral Health System,1,1,1,100.0
CA,Amada Concierge Clinics PC,1,3,0,0.0
CA,Amada Concierge Clinics PC,2,3,3,100.0
CA,Amada Health Ghalchi,1,1,1,100.0
CA,"Amast Medical Associates, PC",1,1,1,100.0
CA,American Current Care of California,1,7,5,71.43
CA,American Current Care of California,2,1,0,0.0
CA,American Current Care of California,3,1,1,100.0
CA,American Specialty Health Group,1,1,0,0.0
CA,American Specialty Health Group,2,1,0,0.0
CA,Amiri Mariam S,1,1,1,100.0
CA,Amit Bawa MD,1,1,1,100.0
CA,Amvi Medical Group,1,2,0,0.0
CA,Amvi Medical Group,2,2,0,0.0
CA,Amvi Medical Group,3,3,1,33.33
CA,Amvi Medical Group,4,2,1,50.0
CA,Anatol Podolsky,1,1,1,100.0
CA,Anderson Physical Therapy,1,1,1,100.0
CA,Andrew H Messiha MD,1,1,0,0.0
CA,Andrew Imparato,1,1,1,100.0
CA,"Andrew Nguyen, DO A Professional Medical Corporation",1,1,0,0.0
CA,"Andrew Nguyen, DO A Professional Medical Corporation",2,1,0,0.0
CA,"Andrew Nguyen, DO A Professional Medical Corporation",3,1,0,0.0
CA,"Andrew Nguyen, DO A Professional Medical Corporation",4,1,0,0.0
CA,"Andrew Nguyen, DO A Professional Medical Corporation",5,1,0,0.0
CA,"Andrew Nguyen, DO A Professional Medical Corporation",6,1,0,0.0
CA,"Andrew Nguyen, DO A Professional Medical Corporation",7,1,1,100.0
CA,Anesthesia Services of San Joaquin,1,1,1,100.0
CA,Angeles IPA,1,4,2,50.0
CA,Angeles IPA,2,2,1,50.0
CA,Angeles IPA,3,1,0,0.0
CA,Angeles IPA,4,1,0,0.0
CA,Angeles IPA,5,1,0,0.0
CA,Angeles IPA,6,1,0,0.0
CA,Angeles Ipa,1,49,36,73.47
CA,Angeles Ipa,2,11,3,27.27
CA,Angeles Ipa,3,6,0,0.0
CA,Angeles Ipa,4,5,0,0.0
CA,Angeles Ipa,5,3,0,0.0
CA,Angeles Ipa,6,1,0,0.0
CA,Anjani Thakur MD,1,6,6,100.0
CA,"Anjani Thakur, MD, Inc.",1,1,1,100.0
CA,"Annette D. St.Marie, LMFT",1,4,3,75.0
CA,"Annette D. St.Marie, LMFT",2,1,1,100.0
CA,Anthony Martin Mills MD A Medical Corporation,1,2,2,100.0
CA,"Anthony Martin Mills MD, A Medical Corporation",1,2,1,50.0
CA,Apex Annex Health Center,1,1,1,100.0
CA,Apollo Medical Group,1,1,1,100.0
CA,Applecare Medical Group Downey Region,1,3,1,33.33
CA,Applecare Medical Group Downey Region,2,2,0,0.0
CA,Applecare Medical Group Downey Region,3,2,1,50.0
CA,Applecare Medical Group Downey Region,4,1,0,0.0
CA,Applecare Medical Group Downey Region,5,1,0,0.0
CA,Applecare Medical Group Downey Region,6,1,1,100.0
CA,Arcadia Radiology Medical Group,1,1,1,100.0
CA,Arensdorf Chiropractic,1,1,1,100.0
CA,Aria Community Health Center (Fqhc),1,1,1,100.0
CA,Arise Psychiatric Medical Group Inc,1,2,1,50.0
CA,Arise Psychiatric Medical Group Inc,2,1,1,100.0
CA,Arrowhead Orthopaedics,1,2,1,50.0
CA,Artesia Community Healthcare,1,1,1,100.0
CA,Ascenthealth,1,1,0,0.0
CA,Ascenthealth,2,1,1,100.0
CA,"Asian Americans for Community Involvement of Santa Clara County, Inc.",1,3,2,66.67
CA,"Asian Americans for Community Involvement of Santa Clara County, Inc.",2,1,1,100.0
CA,Aspire Counseling Services,1,3,3,100.0
CA,Aspire Physical Therapy & Sports Performance,1,11,11,100.0
CA,Aspire Physical Therapy And Sports Performance,1,8,8,100.0
CA,Associated Hispanic Physicians IPA,1,5,2,40.0
CA,Associated Hispanic Physicians IPA,2,2,1,50.0
CA,Associated Hispanic Physicians IPA,3,1,1,100.0
CA,Associated Hispanic Physicians of Southern California,1,4,1,25.0
CA,Associated Hispanic Physicians of Southern California,2,3,0,0.0
CA,Associated Hispanic Physicians of Southern California,3,3,1,33.33
CA,Associated Hispanic Physicians of Southern California,4,2,1,50.0
CA,Associated Hispanic Physicians of Southern California,5,1,1,100.0
CA,Asterios Tsimpas MD Msc Mba,1,1,1,100.0
CA,Athar M Ansari MD,1,2,2,100.0
CA,Audiology Services Company USA LLC,1,1,1,100.0
CA,Aureus Medical Group,1,2,2,100.0
CA,Aurora Las Encinas,1,1,1,100.0
CA,Aurora San Diego,1,1,1,100.0
CA,Autism Behavior Intervention,1,1,1,100.0
CA,Autism Learning Partners,1,3,1,33.33
CA,Autism Learning Partners,2,1,1,100.0
CA,Av Pediatrics Allergy And Family Medicine,1,1,1,100.0
CA,Axminster Medical Group,1,5,4,80.0
CA,Axminster Medical Group,2,1,0,0.0
CA,Axminster Medical Group,3,1,1,100.0
CA,Azure Acres,1,1,1,100.0
CA,Azure Medical PC,1,1,1,100.0
CA,BEHAVIOR FRONTIERS LLC,1,6,6,100.0
CA,BSP Physical Therapy Inc.,1,2,1,50.0
CA,BSP Physical Therapy Inc.,2,1,0,0.0
CA,Baas & Wood Physical Therapy Services,1,3,0,0.0
CA,Baas & Wood Physical Therapy Services,2,3,0,0.0
CA,Baas & Wood Physical Therapy Services,3,3,1,33.33
CA,Baas & Wood Physical Therapy Services,4,2,0,0.0
CA,Baas & Wood Physical Therapy Services,5,1,1,100.0
CA,Balance Treatment Corporation,1,1,0,0.0
CA,Balance Treatment Corporation,2,1,0,0.0
CA,Balance Treatment Corporation,3,1,0,0.0
CA,Balance Treatment Corporation,4,1,1,100.0
CA,Baldeep Mann,1,2,1,50.0
CA,Baldeep Mann,2,1,1,100.0
CA,Banner Health Physicians Colorado,1,1,0,0.0
CA,Banyan Palm Springs,1,2,1,50.0
CA,Banyan Palm Springs,2,1,0,0.0
CA,Banyan Palm Springs,3,1,1,100.0
CA,Baraye,1,1,1,100.0
CA,Barona Acupuncture Herb Clinic,2,1,0,0.0
CA,Barona Acupuncture Herb Clinic,3,1,0,0.0
CA,Barona Acupuncture Herb Clinic,4,1,0,0.0
CA,Barrows Training Education Physical Therapy,1,1,1,100.0
CA,Bartley Physical Therapy PC,1,1,0,0.0
CA,Bartley Physical Therapy PC,2,1,0,0.0
CA,Bartley Physical Therapy PC,3,1,1,100.0
CA,Barton Medical Foundation,1,1,0,0.0
CA,Barton Medical Foundation,2,1,0,0.0
CA,Barton Medical Foundation,3,1,1,100.0
CA,Bay Area Community Health (Fqhc),1,2,0,0.0
CA,Bay Area Community Health (Fqhc),2,2,2,100.0
CA,Bay Area Foot Care INC Dba Bay Area Foot Care,1,1,0,0.0
CA,Bay Area Foot Care INC Dba Bay Area Foot Care,2,1,1,100.0
CA,Bay Area Occupational Medical Group Pc,1,1,0,0.0
CA,Bay Area Retina Associates,1,2,1,50.0
CA,Bay Area Retina Associates,2,1,1,100.0
CA,Bay Area Surgical Specialists,1,2,2,100.0
CA,Bay Childrens Physicians,1,18,5,27.78
CA,Bay Childrens Physicians,2,13,0,0.0
CA,Bay Childrens Physicians,3,13,6,46.15
CA,Bay Childrens Physicians,4,7,4,57.14
CA,Bay Childrens Physicians,5,3,1,33.33
CA,Bay Imaging Consultants Medical Group,1,2,1,50.0
CA,Bay Imaging Consultants Medical Group,2,1,0,0.0
CA,Bay Imaging Consultants Medical Group,3,1,1,100.0
CA,Baychildren's Physicians,1,11,4,36.36
CA,Baychildren's Physicians,2,7,2,28.57
CA,Baychildren's Physicians,3,5,3,60.0
CA,Baychildren's Physicians,4,2,2,100.0
CA,Beach Cities Internal Medicine,1,1,1,100.0
CA,Beach Cities Orthopedics And Sports Medicine,1,1,0,0.0
CA,Beach Kids Therapy Center,1,1,1,100.0
CA,Beakey Michelle L,1,1,0,0.0
CA,Beakey Michelle L,2,1,1,100.0
CA,"Beaming Healthcare Group, P.C.",1,52,39,75.0
CA,"Beaming Healthcare Group, P.C.",2,15,9,60.0
CA,"Beaming Healthcare Group, P.C.",3,6,4,66.67
CA,"Beaming Healthcare Group, P.C.",4,1,0,0.0
CA,Beaver Medical Group,1,13,6,46.15
CA,Beck And Cale Physical Therapy of Santa Maria,1,1,0,0.0
CA,Beck And Cale Physical Therapy of Santa Maria,2,1,1,100.0
CA,Behavior Frontiers,1,2,1,50.0
CA,Bella Vista Medical Group,1,13,6,46.15
CA,Bella Vista Medical Group,2,7,0,0.0
CA,Bella Vista Medical Group,3,5,2,40.0
CA,Bella Vista Medical Group,4,3,2,66.67
CA,Bella Vista Medical Group,5,1,1,100.0
CA,"Benchmark Young Adult School, Inc.",1,1,1,100.0
CA,"Benchmark Young Adult School, Inc.,  DBA Benchmark Transitions",1,2,2,100.0
CA,Benevolence Industries,1,1,1,100.0
CA,Berman Skin Institute Medical Group,1,2,1,50.0
CA,Berman Skin Institute Medical Group,2,1,1,100.0
CA,Beth A Dorn MD,1,1,1,100.0
CA,Better Life Counseling Center,1,1,0,0.0
CA,Better Life Counseling Center,2,1,1,100.0
CA,Beverly Hills Ctr For Special Surgery,1,2,0,0.0
CA,Beverly Hills Ctr For Special Surgery,2,2,2,100.0
CA,Beyou Behavior Therapy,1,1,1,100.0
CA,Beyou Behavior Therapy LLC,1,1,0,0.0
CA,Beyou Behavior Therapy LLC,2,1,1,100.0
CA,Bhc Alhambra Hospital,1,1,1,100.0
CA,Big Bear Urgent Care,1,8,8,100.0
CA,Big Leap Medical Group of California P.C.,1,2,1,50.0
CA,Big Leap Medical Group of California P.C.,2,1,1,100.0
CA,Bioevolve San Diego Orthobiologics And Sports Center,1,1,1,100.0
CA,Bissell Chiropractic Clinic,1,1,1,100.0
CA,Bloom Psychology,1,2,1,50.0
CA,Blooming Behavior Services,1,1,1,100.0
CA,Blooming Child Development,1,4,3,75.0
CA,Blooming Child Development,2,1,0,0.0
CA,Blooming Child Development,3,1,1,100.0
CA,Blooming Flowers Speech And Language Therapy Center,1,1,0,0.0
CA,Blooming Flowers Speech And Language Therapy Center,2,2,1,50.0
CA,Blossom Ridge Medical,1,1,1,100.0
CA,Blue Zones Health Marina,1,10,6,60.0
CA,Blue Zones Health Marina,2,5,3,60.0
CA,Blue Zones Health Marina,3,1,1,100.0
CA,"Body In Balance Physical Therapy, Inc.",1,1,1,100.0
CA,Boomerang Healthcare,1,9,5,55.56
CA,Boomerang Healthcare,2,2,1,50.0
CA,Boomerang Healthcare,3,1,0,0.0
CA,Boomerang Healthcare,4,1,0,0.0
CA,Boomerang Healthcare,5,1,0,0.0
CA,Boyko John J,1,1,0,0.0
CA,Bps Care,1,1,1,100.0
CA,Bras And Honey Lingerie Limited,1,2,2,100.0
CA,Brian B Lo MD,2,2,2,100.0
CA,Briggsmore Specialty Center,1,10,0,0.0
CA,Briggsmore Specialty Center,2,10,3,30.0
CA,Briggsmore Specialty Center,3,7,0,0.0
CA,Briggsmore Specialty Center,4,6,1,16.67
CA,Briggsmore Specialty Center,5,2,1,50.0
CA,Bright Future Recovery,1,3,3,100.0
CA,Bright Heart Health Medical Group,1,1,1,100.0
CA,"Bright Heart Health Medical Group, A Medical Corporation",1,1,1,100.0
CA,Bright Star Care of Roseville,1,1,0,0.0
CA,Bright Star Care of Roseville,2,1,1,100.0
CA,Brightside Medical PC,1,1,1,100.0
CA,"Brightside Medical, P.C.",1,6,4,66.67
CA,"Brightside Medical, P.C.",2,2,0,0.0
CA,"Brightside Medical, P.C.",3,2,1,50.0
CA,"Brightside Medical, P.C.",4,1,0,0.0
CA,"Brightside Medical, P.C.",5,1,0,0.0
CA,"Brightside Medical, P.C.",6,1,1,100.0
CA,Brookdale Rancho Mirage Post Acute,1,2,1,50.0
CA,Brookdale Rancho Mirage Post Acute,2,1,0,0.0
CA,Brookdale Rancho Mirage Post Acute,3,1,1,100.0
CA,Brown And Toland,1,3,2,66.67
CA,Brown And Toland,2,1,0,0.0
CA,Brown And Toland,3,1,0,0.0
CA,Brown And Toland,4,1,1,100.0
CA,Brown And Toland,5,1,0,0.0
CA,Brown And Toland San Mateo,1,1,1,100.0
CA,Brown and Toland Physicians,1,4,1,25.0
CA,Brown and Toland Physicians,2,3,3,100.0
CA,Bruce M Mccormack MD,1,1,1,100.0
CA,Bryan G Payne,1,1,1,100.0
CA,Buddy's Ranch,1,2,1,50.0
CA,Buddy's Ranch,2,1,1,100.0
CA,Buddys Ranch,1,1,1,100.0
CA,C.R.S. Physical Therapy Inc.,1,1,0,0.0
CA,C.R.S. Physical Therapy Inc.,2,1,0,0.0
CA,"CALIFORNIA PACIFIC ORTHOPAEDIC & SPORTS MEDICINE, AMC",1,1,1,100.0
CA,CCA Address BL,1,1,0,0.0
CA,CCA Address BL audit validations,1,1,0,0.0
CA,CCA Address BL audit validations,2,1,0,0.0
CA,CDT Service Corp,1,1,0,0.0
CA,CDT Service Corp,2,1,1,100.0
CA,CENTINELA VALLEY IPA MEDICAL GROUP,1,9,7,77.78
CA,CENTINELA VALLEY IPA MEDICAL GROUP,2,1,1,100.0
CA,CEP AMERICA - ANESTHESIA PC,1,7,1,14.29
CA,CEP AMERICA - ANESTHESIA PC,2,6,6,100.0
CA,CEP AMERICA - CALIFORNIA,1,4,2,50.0
CA,CEP AMERICA - CALIFORNIA,2,2,1,50.0
CA,CEP AMERICA - CALIFORNIA,3,1,0,0.0
CA,CEP AMERICA - CALIFORNIA,4,1,1,100.0
CA,CEP AMERICA - PSYCHIATRY PC,1,2,0,0.0
CA,CEP AMERICA - PSYCHIATRY PC,2,2,2,100.0
CA,CHOC Children's Specialists,1,1,0,0.0
CA,CHOC Children's Specialists,2,1,1,100.0
CA,COH Services INC,1,5,4,80.0
CA,"COLUSA MEDICAL CENTER, LLC",1,11,9,81.82
CA,"COLUSA MEDICAL CENTER, LLC",2,2,1,50.0
CA,"COLUSA MEDICAL CENTER, LLC",3,1,1,100.0
CA,CSI Medical Group,1,2,1,50.0
CA,CSI Medical Group,2,1,0,0.0
CA,CSI Medical Group,3,1,0,0.0
CA,CSI Medical Group,4,1,0,0.0
CA,CSI Medical Group,5,1,0,0.0
CA,CSI Medical Group,6,1,0,0.0
CA,CSI Medical Group,7,1,0,0.0
CA,CSI Medical Group,8,1,0,0.0
CA,CSI Medical Group,9,1,0,0.0
CA,CSI Medical Group,10,1,0,0.0
CA,CSI Medical Group,11,1,0,0.0
CA,CSI Medical Group,12,1,0,0.0
CA,CSI Medical Group,13,1,0,0.0
CA,CSI Medical Group,14,1,0,0.0
CA,CSI Medical Group,15,1,0,0.0
CA,CSI Medical Group,16,1,0,0.0
CA,"CV Physical Therapy, Inc.",1,1,1,100.0
CA,California Behavioral Health,1,1,0,0.0
CA,California Behavioral Health,2,1,0,0.0
CA,California Cancer Associates For,1,4,3,75.0
CA,California Cancer Associates For,2,1,0,0.0
CA,California Cancer Associates For,3,1,0,0.0
CA,California Cancer Associates For,4,1,0,0.0
CA,California Cancer Associates For,5,1,0,0.0
CA,California Cancer Associates For,6,1,0,0.0
CA,California Cancer Associates For,7,1,0,0.0
CA,California Cancer Associates For,8,1,0,0.0
CA,California Cancer Associates For,9,1,0,0.0
CA,California Cancer Associates For,10,1,0,0.0
CA,California Cancer Associates For Research And Excellence,1,3,1,33.33
CA,California Cancer Associates For Research And Excellence,2,2,2,100.0
CA,California Cancer Associates For Research And Excellence,6,1,0,0.0
CA,California Cancer Associates For Research And Excellence,7,1,0,0.0
CA,California Cancer Associates For Research And Excellence,8,1,0,0.0
CA,California Cancer Associates For Research And Excellence,9,1,0,0.0
CA,California Cancer Associates For Research And Excellence,10,1,0,0.0
CA,California Cancer Associates For Research And Excellence,11,1,0,0.0
CA,California Cancer Associates For Research And Excellence,12,1,0,0.0
CA,California Cancer Associates For Research And Excellence,13,1,0,0.0
CA,California Cancer Associates For Research And Excellence,14,1,0,0.0
CA,California Cancer Associates For Research And Excellence,15,1,0,0.0
CA,California Cancer Associates For Research And Excellence,16,1,0,0.0
CA,California Cancer Associates For Research And Excellence,17,1,0,0.0
CA,California Cancer Associates For Research And Excellence,18,1,0,0.0
CA,California Cancer Associates For Research And Excellence,19,1,0,0.0
CA,California Cancer Associates For Research And Excellence,20,1,0,0.0
CA,California Cancer Associates For Research And Excellence,21,1,0,0.0
CA,California Cancer Associates For Research And Excellence,22,1,0,0.0
CA,California Cancer Associates For Research And Excellence,23,1,0,0.0
CA,California Cancer Associates For Research And Excellence,24,1,0,0.0
CA,California Cancer Associates For Research And Excellence,25,1,0,0.0
CA,California Dermatology Institute,1,1,0,0.0
CA,California Dreams Medical Corporation Pc,1,1,1,100.0
CA,California Emergency Physicians Medical Group Pc,1,1,1,100.0
CA,California Endocrine Center,1,1,1,100.0
CA,California Eye Clinic,1,1,0,0.0
CA,California Eye Clinic,2,1,1,100.0
CA,California Eye Medical Center,1,1,1,100.0
CA,California Eye Specialists Medical Group,1,1,1,100.0
CA,California Imaging Institute Medical Group,1,3,2,66.67
CA,California Imaging Institute Medical Group,2,1,1,100.0
CA,California Managed Imaging Medical Group,1,1,0,0.0
CA,California Orthopaedic Institute Medical Associates,1,1,0,0.0
CA,California Prime Recovery,1,4,2,50.0
CA,California Prime Recovery,2,1,0,0.0
CA,California Rehabilitation & Sports Therapy,1,11,7,63.64
CA,California Rehabilitation & Sports Therapy,2,3,0,0.0
CA,California Rehabilitation & Sports Therapy,3,1,1,100.0
CA,California Rehabilitation And Sports Therapy,1,22,12,54.55
CA,California Rehabilitation And Sports Therapy,2,10,1,10.0
CA,California Retina Associates,1,1,0,0.0
CA,California Retina Associates,2,1,1,100.0
CA,California Spine Center A Professional Medical Corporation,1,3,1,33.33
CA,California Spine Center A Professional Medical Corporation,2,2,1,50.0
CA,California Spine Center A Professional Medical Corporation,3,1,1,100.0
CA,California Sports Physical Therapy Centers,1,4,4,100.0
CA,California Sprout Mc 1,1,1,0,0.0
CA,California Sprout Mc 1,2,1,1,100.0
CA,California Surgical Assistants Apc,1,1,1,100.0
CA,"Calosense Patient Monitoring Services, PC",1,1,1,100.0
CA,Calstar Air Medical Services,3,1,0,0.0
CA,Calstar Air Medical Services,4,1,0,0.0
CA,Calzadilla Psychological,1,1,0,0.0
CA,Camarena Health,1,10,1,10.0
CA,Camarena Health,2,9,8,88.89
CA,Camarena Health,3,1,1,100.0
CA,Camarena Health Yosemite Avenue (Fqhc),1,1,1,100.0
CA,Camilla Helena Ahlqvist,1,1,0,0.0
CA,Camilla Helena Ahlqvist,2,1,1,100.0
CA,Canyoncare Integrative Medicine,1,1,1,100.0
CA,Capital Sexual Health,1,2,1,50.0
CA,Capital Sexual Health,2,1,0,0.0
CA,Capital Sexual Health,3,1,1,100.0
CA,Carbon Health Medical Group Of California Pc,1,3,0,0.0
CA,Carbon Health Medical Group Of California Pc,2,3,0,0.0
CA,Carbon Health Medical Group Of California Pc,3,3,2,66.67
CA,Carbon Health Medical Group Of California Pc,4,1,1,100.0
CA,Carbon Health Medical Group Of California Pc,5,1,0,0.0
CA,Carbon Health Medical Group of California PC,1,5,3,60.0
CA,Carbon Health Medical Group of California PC,2,2,0,0.0
CA,Carbon Health Medical Group of California PC,3,2,2,100.0
CA,Carbon Health Primary Care of California,1,3,1,33.33
CA,Carbon Health Primary Care of California,2,2,2,100.0
CA,Carbon Health Primary Care of California,3,1,0,0.0
CA,Carbon Health Primary Care of California PC,1,5,2,40.0
CA,Carbon Health Primary Care of California PC,2,3,0,0.0
CA,Carbon Health Primary Care of California PC,3,3,2,66.67
CA,Carbon Health Primary Care of California PC,4,1,1,100.0
CA,Cardiovascular Consultants Heart Ctr,1,1,0,0.0
CA,Cardiovascular Consultants Heart Ctr,2,1,1,100.0
CA,Cardiovascular Institute of Los Robles Hospital and Medical Center,1,1,0,0.0
CA,Cardiovascular Institute of Los Robles Hospital and Medical Center,2,1,0,0.0
CA,Cardiovascular Institute of Los Robles Hospital and Medical Center,3,1,0,0.0
CA,Cardiovascular Institute of Los Robles Hospital and Medical Center,4,1,0,0.0
CA,Cardiovascular Institute of Los Robles Hospital and Medical Center,5,1,1,100.0
CA,Careatc,1,1,0,0.0
CA,Caremo Plus,1,1,1,100.0
CA,Cascade Physical Therapy,1,1,1,100.0
CA,Casey Fisher MD A Professional,1,3,1,33.33
CA,Catarsys Family Counseling,1,1,1,100.0
CA,Cedars Sinai Health Associates,1,2,1,50.0
CA,Cedars Sinai Medical Center,1,2,0,0.0
CA,Cedars Sinai Medical Center,2,1,0,0.0
CA,Cedars-Sinai Medical Care Foundation,1,23,9,39.13
CA,Cedars-Sinai Medical Care Foundation,2,12,2,16.67
CA,Cedars-Sinai Medical Care Foundation,3,9,5,55.56
CA,Cedars-Sinai Medical Care Foundation,4,5,1,20.0
CA,Cedars-Sinai Medical Care Foundation,5,2,1,50.0
CA,Cedars-Sinai Medical Care Foundation,6,1,0,0.0
CA,Cedars-Sinai Medical Care Foundation,7,1,1,100.0
CA,Cedars-Sinai Medical Care Foundation Anesthesiology,1,8,7,87.5
CA,Cedars-Sinai Medical Care Foundation Anesthesiology,2,1,1,100.0
CA,Cedars-Sinai Medical Center,1,9,6,66.67
CA,Cedars-Sinai Medical Center,2,5,4,80.0
CA,Cedars-Sinai Medical Center,3,1,1,100.0
CA,Cedars-Sinai Medical Group,1,1,1,100.0
CA,Cedric Choan MD,1,1,0,0.0
CA,Center For Cardiovascular Care,1,1,0,0.0
CA,Center For Cardiovascular Care,2,1,1,100.0
CA,Center For Interdisciplinary Spine,1,1,0,0.0
CA,Center For Interdisciplinary Spine,2,1,1,100.0
CA,Center For Rheumatology Medical Group,1,1,1,100.0
CA,Center for Neurohealth Inc.,1,20,17,85.0
